id,title,tag
2959,License to Wed,"Comedy new love ten commandments bride bridegroom marriage relation partnership civil registry office priest wedding church Newly engaged, Ben and Sadie can't wait to start their life together and live happily ever after. However Sadie's family church's Reverend Frank won't bless their union until they pass his patented, ""foolproof"" marriage prep course consisting of outrageous classes, outlandish homework assignments and some outright invasion of privacy. Village Roadshow Pictures Robert Simonds Productions Warner Bros. Phoenix Pictures Underground Proposal Productions Australia United States of America English 2007.0 7.0 4.0 Reverend Frank Robin Williams Sadie Jones Mandy Moore Ben Murphy John Krasinski Carlisle Eric Christian Olsen Lindsey Jones Christine Taylor Ken Kwapis"
9957,The Benchwarmers,Comedy baseball pizza sport paperboy team homerun video store A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads. Columbia Pictures Revolution Studios Happy Madison Productions United States of America English 2006.0 4.0 7.0 Clark Jon Heder Gus Rob Schneider Richie David Spade Mel Jon Lovitz Wayne Tim Meadows Dennis Dugan
11648,Must Love Dogs,"Comedy Romance sister sister relationship make a match single children teacher dating divorce pet dog computer dating internet dating wooden boats Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love. Team Todd Warner Bros. Ubu Productions United States of America English 2005.0 7.0 21.0 Sarah Nolan Diane Lane Jake John Cusack Carol Elizabeth Perkins Bill Christopher Plummer Bob Dermot Mulroney Gary David Goldberg"
9366,Donnie Brasco,Crime Drama Thriller undercover colombia mafia mobster dirty cop informant stealing money marriage counselor shaving cream playing cards An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one. TriStar Pictures Mark Johnson Productions Phoenix Pictures Baltimore Pictures United States of America 日本語 1997.0 2.0 27.0 Donnie Brasco / Joseph D. 'Joe' Pistone Johnny Depp Benjamin 'Lefty' Ruggiero Al Pacino Sonny Black Michael Madsen Nicky Bruno Kirby Paulie James Russo Mike Newell
1576,Resident Evil,"Horror Action Science Fiction undercover mutant dystopia conspiracy zombie based on video game When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world. Impact Pictures Davis-Films New Legacy Constantin Film Produktion France Germany United Kingdom United States of America English 2002.0 3.0 15.0 Alice Milla Jovovich Rain Michelle Rodriguez Matt Eric Mabius Mr. Grey Ryan McCluskey Mr. Red Oscar Pearce Paul W.S. Anderson"
609,Poltergeist,"Horror medium ghostbuster poltergeist haunted house dying and death family relationships good vs evil paranormal phenomena power of goodness parent-child bond haunted Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late. SLM Production Group Metro-Goldwyn-Mayer (MGM) United States of America English 1982.0 6.0 4.0 Steve Freeling Craig T. Nelson Diane Freeling JoBeth Williams Dr. Lesh Beatrice Straight Carol Anne Freeling Heather O'Rourke Dana Freeling Dominique Dunne Tobe Hooper"
5516,The Ladykillers,"Comedy Crime Thriller church choir hiding place garbage duringcreditsstinger An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman. Mike Zoss Productions The Jacobson Company Touchstone Pictures United States of America English 2004.0 3.0 25.0 Professor G.H. Dorr Tom Hanks Marva Munson Irma P. Hall Gawain MacSam Marlon Wayans Garth Pancake J.K. Simmons The General Tzi Ma Joel Coen Ethan Coen"
13051,Max Payne,"Action assassin based on video game aftercreditsstinger Coming together to solve a series of murders in New York City are a DEA agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation. Dune Entertainment Firm Films Collision Entertainment Abandon Entertainment Foxtor Productions Depth Entertainment United States of America Canada English 2008.0 10.0 15.0 Max Payne Mark Wahlberg Mona Sax Mila Kunis BB Hensley Beau Bridges Jim Bravura Ludacris Jason Colvin Chris O'Donnell John Moore"
49530,In Time,"Action Thriller Science Fiction bank future time dystopia race against time immortality on the run class differences cops and robbers  rich vs poor In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'. Regency Enterprises Strike Entertainment New Regency Pictures United States of America English 2011.0 10.0 27.0 Will Salas Justin Timberlake Sylvia Weis Amanda Seyfried Timekeeper Raymond Leon Cillian Murphy Rachel Salas Olivia Wilde Fortis Alex Pettyfer Andrew Niccol"
34806,The Back-Up Plan,"Comedy Romance kiss sperm bank romantic comedy male female relationship doctor pregnancy single mother artificial insemination motherhood duringcreditsstinger When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other. Escape Artists CBS Films United States of America English 2010.0 4.0 23.0 Zoe Jennifer Lopez Stan Alex O'Loughlin Olivia Danneel Ackles Clive Eric Christian Olsen Dad Anthony Anderson Alan Poul"
49022,Something Borrowed,"Comedy Drama Romance new york alcohol based on novel secret cheating birthday destroy friends crush lawyer best friend wedding pregnancy relationship celebration roses lying flashback engaged loyal liaison confidant Though Rachel (Ginnifer Goodwin) is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy (Kate Hudson). Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan (John Krasinski), Rachel's confidant, harbors a potentially explosive secret of his own. Alcon Entertainment Wild Ocean Films 2S Films United States of America English 2011.0 5.0 5.0 Darcy Kate Hudson Rachel Ginnifer Goodwin Ethan John Krasinski Dex Colin Egglesfield Claire Ashley Williams Luke Greenfield"
11469,Black Knight,"Adventure Comedy Fantasy england black people medallion castle time travel leap in time knight impostor king middle ages imposture medieval times Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England. Twentieth Century Fox Film Corporation Regency Enterprises Epsilon Motion Pictures New Regency Pictures Runteldat Entertainment Firm, The United States of America English 2001.0 11.0 21.0 Jamal Walker / Skywalker Martin Lawrence Victoria the Chambermaid / Nicole Marsha Thomason Sir Knolte of Marlborough Tom Wilkinson Percival, Leo's Chief Henchman Vincent Regan Steve Daryl Mitchell Gil Junger"
23479,The Bad News Bears,"Comedy Family baseball sport little league An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league. Paramount Pictures United States of America English 1976.0 4.0 7.0 Coach Morris Buttermaker Walter Matthau Amanda Whurlitzer Tatum O'Neal Councilman Whitewood Ben Piazza Coach Roy Turner Vic Morrow Ahmad Abdul Rahim Erin Blunt Michael Ritchie"
11667,Street Fighter,Action Adventure Thriller dictator martial arts hostage liberation of hostage hostage-taking street fighter united nations based on video game Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts. Universal Pictures Capcom Japan United States of America English 1994.0 12.0 22.0 Colonel William Guile Jean-Claude Van Damme General M. Bison Raúl Juliá Chun-Li Zang Ming-Na Wen Ken Masters Damian Chapa Cammy White Kylie Minogue Steven E. de Souza
423,The Pianist,Drama War individual resistance radio station war crimes loss of family child murderer hunger world war ii prisoners of war homeland deportation hiding place ghetto riot jew persecution liberation warsaw ghetto polish resistance nazis biography classical music panzer pianist The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski. Bac Films Canal+Polska Heritage Films Studio Babelsberg Agencja Produkcji Filmowej Beverly Detroit FilmFernsehFonds Bayern Filmboard Berlin-Brandenburg (FBB) Mainstream S.A. R.P. Productions StudioCanal Filmförderungsanstalt (FFA) Canal+ Interscope Communications Telewizja Polska (TVP) Runteam France Germany Poland United Kingdom English 2002.0 9.0 24.0 Wladyslaw Szpilman Adrien Brody Captain Wilm Hosenfeld Thomas Kretschmann Father Frank Finlay Mother Maureen Lipman Dorota Emilia Fox Roman Polanski
